start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
4470,4471,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4472,4473,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4474,4475,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4476,4477,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4478,4479,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4480,4481,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4482,4483,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4484,4485,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4486,4487,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4488,4489,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4490,4491,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4492,4493,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4495,4538,2.15,,5,133,51.3879413433577,6.4787086646190755,6.766656593352218,3.6723147789667694,1.8426134470030542,
4551,4552,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4553,4554,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4555,4556,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4557,4558,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4561,4562,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4563,4564,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4565,4566,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4567,4568,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4569,4570,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4571,4572,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4573,4574,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4575,4576,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4577,4578,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4579,4580,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4581,4582,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4583,4584,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4585,4586,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4587,4588,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4591,4592,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4593,4594,0.05,"[1138, 65, 126]",2,3,5.039962802470046,1.4142135623730951,0.0,0.0,,
4603,4606,0.15,"[1138, 65, 127]",2,3,9.25914193392461,1.4142135623730951,0.3302906292226579,0.29319759547774943,,
4607,4622,0.75,"[1137, 67, 127]",3,30,28.32107983525476,2.414213562373095,2.2713046758432487,1.5523837901934743,1.4631076993918979,
4630,4631,0.05,"[1137, 66, 128]",2,3,9.321001598166195,1.4142135623730951,0.0,0.0,,
4634,4636,0.1,"[1137, 66, 128]",4,9,23.986601511143622,3.414213562373095,0.1273939153975753,0.19695100128390308,,
4640,4645,0.25,"[1137, 66, 128]",2,3,9.321001598166195,1.4142135623730951,0.6962572783808632,0.8040618238464085,,
4669,4672,0.15,"[1138, 66, 128]",3,14,27.51569367382604,2.414213562373095,0.0,0.0,,
4786,4807,1.05,"[1137, 69, 127]",5,55,39.53138747058665,5.656854249492381,2.0088840446051055,1.1692541440159265,1.7180901644747493,
4807,4814,0.35,"[1137, 69, 127]",3,5,13.26569376882094,2.8284271247461903,1.4814601306943325,1.2905155295372528,1.1479599406491046,
4817,4838,1.05,"[1137, 69, 127]",3,4,13.26569376882094,2.8284271247461903,3.9159919693796366,2.3122230076002532,1.6936047935289162,
4858,4914,2.8,"[1135, 71, 129]",6,76,48.15804570709906,7.0710678118654755,8.898483691547721,5.323094270721891,1.6716750143786112,
4921,5085,8.2,"[1135, 71, 129]",2,2,3.5637918745545254,1.0,35.23266544265279,0.7659032490998394,,
5085,5110,1.25,"[1135, 71, 129]",3,17,24.095179412196405,2.414213562373095,4.177132941752575,1.0996063731781351,3.798752938908152,
5120,5145,1.25,"[1133, 68, 129]",4,10,24.84776068079217,5.06449510224598,5.682903393803995,2.6850126697893772,2.11652758951405,
5154,5155,0.05,"[1133, 68, 129]",3,5,14.360964400636242,2.8284271247461903,0.0,0.0,,
5155,5173,0.9,"[1133, 68, 129]",3,6,18.214913796381698,3.6502815398728847,3.9982245926628313,2.9159280198315374,1.3711671088828254,
5199,5205,0.3,"[1134, 67, 130]",2,9,18.53138753764188,1.0,0.0,0.02940000328860529,,
5205,5208,0.15,"[1134, 67, 130]",3,6,16.73874286846618,3.23606797749979,0.18161700850509885,0.22656284255627018,,
5209,5224,0.75,"[1134, 67, 130]",3,6,16.73874286846618,3.23606797749979,3.8295342423684806,2.6923303255863114,1.422386475379658,
5319,5321,0.1,"[1132, 68, 128]",2,2,3.5637918745545254,1.0,0.12740001503983198,0.19696043133119787,,
5329,5348,0.95,"[1132, 68, 128]",3,116,38.2238758026603,2.0,2.874541798211877,2.25626795000274,1.2740250102867376,
5362,5363,0.05,"[1131, 69, 129]",2,2,6.63284688441047,1.4142135623730951,0.0,0.0,,
5369,5382,0.65,"[1131, 69, 129]",2,32,29.283156037846794,1.0,0.6418186786973857,0.6418186660478293,,
5382,5395,0.65,"[1131, 69, 129]",3,3,10.196638758964996,2.414213562373095,2.4198398436015207,1.7170692191416512,1.4092849703584918,
5413,5414,0.05,"[1131, 69, 128]",2,4,12.691375623663578,3.1622776601683795,0.0,0.0,,
5420,5433,0.65,"[1131, 69, 128]",2,11,20.53138753764188,1.4142135623730951,1.7152279251214302,1.209306892162722,1.4183561974528403,
5434,5438,0.2,"[1131, 69, 128]",2,2,3.5637918745545254,1.0,0.6690495989101213,0.6950609805207034,,
5455,5460,0.25,"[1131, 70, 128]",2,2,3.5637918745545254,1.0,0.8149782545471231,0.9545780565459793,,
5465,5481,0.8,"[1131, 71, 128]",2,7,16.257846748204546,1.4142135623730951,0.010472686926793023,0.003698633565087121,,
5485,5491,0.3,"[1131, 70, 127]",2,3,6.63284688441047,1.4142135623730951,1.36362766653647,1.3729229358028108,0.9932295768218735,
5543,5556,0.65,"[1129, 70, 128]",3,4,12.88479347272072,2.414213562373095,1.9210757642148664,1.8086481314484504,1.0621611416900525,
5557,5559,0.1,"[1129, 70, 128]",4,25,31.37052338370934,5.16227766016838,0.20474466263196597,0.2236192481192921,,
5559,5594,1.75,"[1129, 70, 128]",3,20,27.806731509154815,4.16227766016838,5.022141884206602,3.6038814663045806,1.3935369215559426,
5601,5610,0.45,"[1129, 70, 128]",2,3,9.321001598166195,1.4142135623730951,1.475372386653767,1.583990105243663,0.9314277796115479,
5614,5631,0.85,"[1128, 68, 128]",3,131,39.693325438972025,2.414213562373095,3.3986869783330853,2.58097824044274,1.316821244393783,
5649,5669,1.0,,3,16,28.189521650439204,3.23606797749979,3.9796703323276934,2.7315463349690563,1.4569294620341031,
5692,5693,0.05,"[1128, 71, 126]",2,12,19.06193790133015,1.0,0.0,0.0,,
5702,5709,0.35,"[1128, 71, 126]",2,12,19.06193790133015,1.0,1.252203340253729,1.1767592750642422,1.064111723432448,
5749,5750,0.05,"[1129, 72, 126]",2,4,19.06193790133015,1.0,0.0,0.0,,
5753,5759,0.3,"[1129, 72, 126]",2,2,18.53138753764188,1.0,0.029400003267715014,0.04545240691640943,,
5769,5770,0.05,"[1129, 72, 125]",4,4,13.76043063351952,3.414213562373095,0.0,0.0,,
5779,5793,0.7,"[1129, 72, 125]",4,4,13.76043063351952,3.414213562373095,2.971583183652766,2.248169052849459,1.3217792407054134,
5813,5815,0.1,"[1131, 72, 126]",3,11,25.16423442205235,2.414213562373095,0.09800000215663121,0.15150800954932125,,
5816,5818,0.1,"[1131, 72, 126]",3,11,25.16423442205235,2.414213562373095,0.0702715496816529,0.06347284799721946,,
5819,5827,0.4,"[1131, 72, 126]",3,12,25.16423442205235,2.414213562373095,0.10565640659297056,0.12277649835576936,,
5837,5840,0.15,"[1130, 71, 126]",2,2,3.5637918745545254,1.0,0.19696042890391216,0.23494042014232003,,
5871,5872,0.05,"[1131, 71, 126]",2,2,3.5637918745545254,1.0,0.0,0.0,,
5881,5885,0.2,"[1131, 71, 126]",2,2,3.5637918745545254,1.0,0.5593008419952047,0.6875783215862581,,
5926,5930,0.2,"[1132, 72, 125]",2,2,3.5637918745545254,1.0,0.5593008422560963,0.6875783013132294,,
5969,5982,0.65,"[1132, 70, 126]",2,6,12.614724001230854,1.0,0.2336320060424839,0.4641593749554431,,
6015,6016,0.05,"[1132, 69, 125]",2,5,13.174950993911652,2.23606797749979,0.0,0.4317406483983403,,
6028,6042,0.7,"[1132, 69, 125]",2,5,13.174950993911652,2.23606797749979,3.1273737477465313,2.396389918370625,1.3050354300743026,
6073,6090,0.85,"[1133, 68, 125]",4,16,19.517640357131192,3.8284271247461903,3.476888737915669,2.22265920440071,1.5642923265211655,
6097,6098,0.05,"[1133, 68, 125]",2,3,9.321001598166195,1.4142135623730951,0.0,0.0,,
6098,6120,1.1,"[1133, 68, 125]",3,16,23.938941368972408,4.576491222541475,5.391581557780938,4.132651435781728,1.3046301246456495,
6122,6136,0.7,"[1133, 68, 125]",3,92,38.2238758026603,2.0,2.753626544998224,1.8322033533667508,1.5029044346733234,
6174,6184,0.5,"[1133, 67, 125]",3,3,11.672809686880516,2.8284271247461903,1.7518958274053313,1.2126980643170358,1.4446265554088764,
6192,6193,0.05,"[1132, 68, 125]",2,2,5.039962802470046,1.4142135623730951,0.0,0.0,,
6197,6204,0.35,"[1132, 68, 125]",2,2,5.039962802470046,1.4142135623730951,0.8911996404755367,0.9961948353556239,,
6243,6252,0.45,"[1133, 69, 123]",3,3,12.822933808479135,2.414213562373095,0.8863013764800564,0.9150342353289178,,
6252,6266,0.7,"[1133, 69, 123]",3,3,12.822933808479135,2.414213562373095,1.8431360494706484,1.5392790348550516,1.1974021653872586,
6289,6290,0.05,"[1133, 70, 122]",2,14,19.06193790133015,1.0,0.0,0.0,,
6299,6312,0.65,"[1133, 70, 122]",2,14,19.06193790133015,1.0,1.4072629785387045,1.266976369287045,1.1107255136341665,
6330,6331,0.05,"[1133, 71, 122]",2,5,19.06193790133015,1.0,0.0,0.0,,
6331,6341,0.5,"[1133, 71, 122]",2,2,18.53138753764188,1.0,0.6885215038114142,0.8953315824759773,,
6342,6369,1.35,"[1133, 71, 122]",3,5,20.586695366987136,3.414213562373095,5.897227309898968,2.8126941819819415,2.096647174682722,
6371,6407,1.8,"[1133, 71, 122]",5,78,40.524270429116086,5.414213562373095,7.8122823476400125,4.068697039985745,1.920094386695202,
6437,6438,0.05,"[1132, 70, 122]",2,4,18.53138753764188,1.0,0.0,0.0,,
6438,6442,0.2,"[1132, 70, 122]",2,2,9.321001598166195,1.4142135623730951,0.2495080215028052,0.33223140757336367,,
6442,6482,2.0,"[1132, 70, 122]",4,14,29.907696965153328,4.82842712474619,8.50889153039638,3.7631003096489,2.261138643734497,
6483,6505,1.1,"[1133, 70, 120]",2,11,19.06193790133015,1.0,1.5743571728540453,1.2923670235652136,1.2181966454938737,
6523,6524,0.05,"[1133, 71, 120]",3,4,14.167546551579097,3.6502815398728847,0.0,0.0,,
6528,6533,0.25,"[1133, 71, 120]",2,6,18.53138753764188,1.0,0.0,0.029400002909063232,,
6533,6545,0.6,"[1133, 71, 120]",3,5,14.167546551579097,3.6502815398728847,2.425909452244834,1.762385213950376,1.3764921726772619,
6552,6555,0.15,"[1133, 71, 120]",2,2,5.039962802470046,1.4142135623730951,0.3243604311857578,0.43190083414905656,,
6560,6572,0.6,"[1133, 71, 120]",2,5,18.53138753764188,1.0,0.30893354935412143,0.3912211762485464,,
6589,6590,0.05,"[1132, 72, 120]",3,10,22.625729775884675,2.0,0.0,0.0,,
6599,6611,0.6,"[1132, 72, 120]",3,10,22.625729775884675,2.0,1.8887627072046373,1.437991884118232,1.3134724389371748,
6630,6631,0.05,"[1131, 72, 119]",2,2,6.63284688441047,1.4142135623730951,0.3374690249883577,0.2528683706931836,,
6638,6640,0.1,"[1131, 72, 119]",2,1,0.0,1.0,0.16629577641706902,0.21819239060172985,,
6659,6668,0.45,"[1131, 74, 120]",2,10,19.06193790133015,1.0,1.3264241824564356,1.2576388060247832,1.0546940632732804,
6679,6686,0.35,"[1132, 74, 120]",2,2,6.63284688441047,1.4142135623730951,1.482233397451206,1.3643542879461978,1.086399193044246,
6689,6693,0.2,"[1132, 74, 120]",2,2,3.5637918745545254,1.0,0.64367694657721,0.6839327966732502,,
6770,6774,0.2,"[1129, 74, 120]",2,2,5.039962802470046,1.4142135623730951,0.6543265025965103,0.7317873063640221,,
6780,6782,0.1,"[1129, 74, 120]",2,2,3.5637918745545254,1.0,0.13089183088856082,0.19696042517548656,,
6788,6789,0.05,"[1128, 74, 120]",2,2,3.5637918745545254,1.0,0.040579941238741334,0.11447301307186211,,
6808,6809,0.05,"[1127, 74, 120]",2,2,3.5637918745545254,1.0,0.016042042052640964,0.008758955978108288,,
6818,6822,0.2,"[1127, 74, 120]",2,2,3.5637918745545254,1.0,0.559300744816889,0.6875780511543546,,
6834,6851,0.85,"[1128, 74, 122]",2,4,11.26569376882094,2.0,3.848921257805269,2.459247255300737,1.565081042383675,
6874,6875,0.05,"[1130, 74, 123]",2,2,3.5637918745545254,1.0,0.0,0.0,,
6884,6889,0.25,"[1130, 74, 123]",2,2,3.5637918745545254,1.0,0.8149783590096474,0.954578288787296,,
6897,6902,0.25,"[1130, 74, 122]",2,2,3.5637918745545254,1.0,0.6180178167168942,0.8470258806489872,,
6917,6921,0.2,"[1132, 74, 122]",2,2,3.5637918745545254,1.0,0.4319008502318429,0.49061791770290675,,
6927,6928,0.05,"[1133, 74, 122]",2,2,3.5637918745545254,1.0,0.0077377362369195415,0.004224804476123017,,
6937,6942,0.25,"[1133, 74, 122]",2,2,3.5637918745545254,1.0,0.8149782534312539,0.95457805998572,,
6944,6945,0.05,"[1130, 74, 124]",3,3,8.603754677024572,2.414213562373095,0.041616975448413286,0.12071808542902754,,
6954,6964,0.5,"[1130, 74, 124]",3,3,8.603754677024572,2.414213562373095,2.1510117446676613,2.2083190913096384,0.9740493360459103,
6969,6970,0.05,"[1130, 74, 125]",2,2,3.5637918745545254,1.0,0.007318593882611238,0.0039959527239944136,,
6979,6984,0.25,"[1130, 74, 125]",2,2,3.5637918745545254,1.0,0.814978007189413,0.9545776286085936,,
6990,6995,0.25,"[1130, 74, 126]",2,2,3.5637918745545254,1.0,0.5837363729540304,0.8263001001761523,,
