start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
1896,1944,2.4,"[1129, 70, 127]",4,30,44.35668257221716,6.39834563766817,6.997679383657423,5.581893041592179,1.253639102633433,
1955,1959,0.2,"[1127, 66, 123]",2,2,3.5637918745545254,1.0,0.5593007738838673,0.687578123772514,,
1971,1972,0.05,"[1127, 67, 123]",3,32,22.625729775884675,2.0,0.0,0.0,,
1975,1978,0.15,"[1127, 67, 123]",2,2,3.5637918745545254,1.0,0.3243603624441821,0.43190065542382894,,
1981,1995,0.7,"[1127, 67, 123]",3,31,22.625729775884675,2.0,2.6956881974716658,1.969151366913348,1.3689593612588387,
2014,2016,0.1,"[1126, 68, 122]",2,2,3.5637918745545254,1.0,0.12740001021229772,0.19696042386784676,,
2022,2023,0.05,"[1126, 68, 122]",3,25,22.625729775884675,2.0,0.0,0.0,,
2024,2039,0.75,"[1126, 68, 122]",3,25,22.625729775884675,2.0,1.7062813209009102,1.3459330737114095,1.267731177892702,
2054,2066,0.6,"[1125, 68, 122]",2,2,9.127583749109052,2.23606797749979,2.508636529480904,2.04058027348595,1.2293740962198794,
2082,2085,0.15,"[1124, 68, 122]",2,3,3.5637918745545254,1.0,0.3243604396945369,0.4319008454789173,,
2089,2090,0.05,"[1123, 70, 119]",3,6,10.196638758964996,2.414213562373095,0.009557458996222915,0.005218373218086834,,
2099,2112,0.65,"[1123, 70, 119]",3,6,10.196638758964996,2.414213562373095,2.522434520672758,1.8825706382529053,1.3398883789102702,
2122,2123,0.05,"[1123, 71, 119]",3,9,17.19663866955803,2.414213562373095,0.0,0.0,,
2124,2127,0.15,"[1123, 71, 119]",2,2,3.5637918745545254,1.0,0.3243604378885231,0.4319008374725337,,
2132,2144,0.6,"[1123, 71, 119]",2,6,13.632846795003505,1.4142135623730951,0.005218373126759174,0.0,,
2149,2153,0.2,"[1122, 70, 119]",2,3,6.63284688441047,1.4142135623730951,0.2977891195490342,0.2928058370241132,,
2154,2176,1.1,"[1122, 70, 119]",4,10,23.221694447830785,5.576491222541475,5.184900897460187,3.654762788981854,1.4186696091717077,
2191,2230,1.95,"[1122, 70, 119]",4,34,34.82236853484967,4.650281539872885,6.058720782031322,3.598531959950596,1.683664574738,
2237,2238,0.05,"[1124, 70, 118]",2,2,3.5637918745545254,1.0,0.030580440138238563,0.016696922254913062,,
2242,2254,0.6,"[1124, 70, 118]",2,3,9.127583749109052,2.23606797749979,2.519785892498991,1.9194055224388245,1.3127949581479346,
2255,2267,0.6,"[1124, 70, 118]",3,5,14.360964400636242,2.8284271247461903,2.3514275560149707,2.2105142410801704,1.0637468478221352,
2284,2285,0.05,"[1123, 69, 118]",3,36,32.84694791240132,2.0,0.0,0.09800000225880542,,
